ID_Filme;title;rating;release_date;countries_origin;genres;languages
10777;Ying xiong ben se;62;terça-feira, 2 de outubro de 1973;Taiwan;Action;Mandarin
10847;The Tag Along: Devil Fish;52;quinta-feira, 12 de julho de 2018;Taiwan;Horror;Mandarin
11703;The Sadness;65;segunda-feira, 5 de dezembro de 2022;Taiwan;Splatter Horror, Zombie Horror, Horror, Thriller;Mandarin
12017;Have a Nice Day;65;sábado, 1 de dezembro de 2018;China;Adult Animation, Animation, Comedy, Crime, Drama;Mandarin
12516;Lady Kung Fu;68;segunda-feira, 10 de janeiro de 1972;Hong Kong, South Korea;Kung Fu, Martial Arts, Action, Drama;Mandarin
12726;The Fate of Lee Khan;72;terça-feira, 12 de junho de 1973;Hong Kong, Taiwan;Action, Drama;Mandarin
12753;The Soong Sisters;69;domingo, 5 de janeiro de 1997;Hong Kong, Japan, China;Drama, History, Romance;Mandarin
13071;Duckweed;64;segunda-feira, 2 de outubro de 2017;China;Comedy, Drama, Fantasy;Mandarin
13687;An Elephant Sitting Still;78;sábado, 3 de agosto de 2019;China;Crime, Drama;Mandarin
14138;The Mermaid;62;terça-feira, 2 de agosto de 2016;China;Comedy, Drama, Fantasy, Romance;Mandarin
14176;Forever Young;29;quarta-feira, 7 de outubro de 2015;China;Romance;Mandarin
15378;The Warlords;70;quarta-feira, 12 de dezembro de 2007;Hong Kong, China;Martial Arts, Wuxia, Action, Adventure, Drama, History, Romance, War;Mandarin
15792;Shaolin Wooden Men;63;segunda-feira, 11 de outubro de 1976;Taiwan, Hong Kong, Japan;Action;Mandarin
16242;Snake and Crane Arts of Shaolin;64;quinta-feira, 3 de agosto de 1978;Hong Kong, Taiwan;Martial Arts, Action, Drama;Mandarin
16278;Dragon;70;quinta-feira, 7 de abril de 2011;Hong Kong, China;Wuxia, Action, Crime, Drama, Thriller;Mandarin
16961;The Devil;55;sexta-feira, 5 de junho de 1981;Hong Kong, Taiwan;Horror, Mystery;Mandarin
17913;Snake Fist of a Buddhist Dragon;43;sábado, 11 de maio de 2002;Taiwan;Action, Drama;Mandarin
18100;Fall in Love Like a Star;53;domingo, 12 de abril de 2015;China;Romance;Mandarin
18318;Let's Get Married;56;quarta-feira, 4 de fevereiro de 2015;China;Comedy, Romance;Mandarin
18387;Last Train Home;76;quinta-feira, 9 de setembro de 2010;Canada, China, United Kingdom;Documentary, Drama;Mandarin
18516;Zuotian;71;quinta-feira, 3 de janeiro de 2002;China;Biography, Drama, Music;Mandarin
18849;Only Fools Rush In;55;domingo, 2 de janeiro de 2022;China;Action, Comedy, Drama, Romance;Mandarin
19048;Curse of the Golden Flower;70;sábado, 1 de dezembro de 2007;Hong Kong, China, United Kingdom, United States;Wuxia, Action, Drama, Romance;Mandarin
20271;Journey to the West: The Demons Strike Back;54;quinta-feira, 2 de março de 2017;China;Adventure, Comedy, Fantasy;Mandarin
20335;Incantation;62;domingo, 7 de agosto de 2022;Taiwan;Found Footage Horror, Supernatural Horror, Horror, Mystery;Mandarin
20506;City Of Rock;61;sábado, 10 de junho de 2017;China;Comedy, Music;Mandarin
20713;Red Cliff;73;domingo, 12 de abril de 2009;China, Hong Kong, Japan, Taiwan, South Korea, United States;Historical Epic, War Epic, Wuxia, Action, Adventure, Drama, History, War;Mandarin
21400;Black Magic 2;62;domingo, 12 de setembro de 1976;Hong Kong, Singapore;Zombie Horror, Horror;Mandarin
21457;Maruta 2: Laboratory of the Devil;44;quarta-feira, 7 de outubro de 1992;Hong Kong, China;Drama, Horror, Thriller, War;Mandarin
22208;Mojin: The Worm Valley;49;segunda-feira, 1 de abril de 2019;China;Action, Adventure, Fantasy, Horror, Mystery;Mandarin
22981;The White-Haired Girl;64;sábado, 3 de novembro de 1951;China;Drama, Music;Mandarin
22987;Havoc in Heaven;81;sábado, 1 de dezembro de 2012;China;Supernatural Fantasy, Action, Adventure, Animation, Family, Fantasy;Mandarin
23139;Journey to the West: Conquering the Demons;67;terça-feira, 2 de julho de 2013;China, Hong Kong;Wuxia, Action, Adventure, Comedy, Fantasy, Romance;Mandarin
23259;New Fist of Fury;55;sábado, 7 de agosto de 1976;Hong Kong, Taiwan;Martial Arts, Action, Drama;Mandarin
23421;My Kingdom;52;sexta-feira, 9 de setembro de 2011;China, Hong Kong;Action, Drama, Romance;Mandarin
23481;Ju san liang yi yi;72;sábado, 2 de maio de 1981;Taiwan;Romance;Mandarin
23607;Breakup Buddies;64;segunda-feira, 10 de março de 2014;China;Comedy, Drama, Romance;Mandarin
23865;The Seven Commandments of Kung Fu;60;segunda-feira, 1 de janeiro de 1979;Taiwan, Hong Kong;Action;Mandarin
24322;Chongqing Hot Pot;66;segunda-feira, 4 de janeiro de 2016;China;Comedy, Crime, Thriller;Mandarin
24337;Ashima;73;quarta-feira, 1 de janeiro de 1964;China;Musical, Romance;Mandarin
9;The Parson's Widow;71;sábado, 10 de abril de 1920;Sweden;Comedy, Drama, Horror;None, Swedish, Danish
48;We Were Soldiers;72;quinta-feira, 3 de janeiro de 2002;United States, France, Germany, United Kingdom;Action, Drama, History, War;English, Vietnamese, French
81;DobrÃ½ vojÃ¡k Svejk;68;quinta-feira, 2 de dezembro de 1926;Czechoslovakia;Slapstick, Comedy;None
97;Mission: Impossible III;69;sexta-feira, 5 de maio de 2006;United States, Germany, China, Italy;Action, Adventure, Thriller;English, Italian, Mandarin, Cantonese, German, Czech
123;A Serbian Film;49;terça-feira, 1 de junho de 2010;Serbia;Showbiz Drama, Splatter Horror, Suspense Mystery, Horror, Mystery, Thriller;Serbian, English, Swedish
124;Alyas Joker: Sigue-Sigue 22 Commando;0;terça-feira, 8 de dezembro de 1992;Philippines;Action;Filipino, Tagalog
144;Fire of Love;76;sexta-feira, 11 de novembro de 2022;Canada, United States;Biography, Documentary;French, English
146;En trallande jÃ¤nta;44;quinta-feira, 3 de setembro de 1942;Sweden;Musical;Swedish
147;Aguirre, the Wrath of God;78;sexta-feira, 4 de março de 1977;West Germany, Mexico;Jungle Adventure, Psychological Drama, Quest, Tragedy, Action, Adventure, Biography, Drama, History;German, Quechua, Spanish
194;Happy Magic;46;quarta-feira, 12 de janeiro de 2011;Hong Kong, China;Action, Comedy, Fantasy;Cantonese
204;Men and Banners;71;segunda-feira, 4 de janeiro de 1965;Hungary;Drama, History;Hungarian
215;Gypsy Anne;62;terça-feira, 9 de novembro de 1920;Norway;Crime, Drama, Romance;None
219;Bolond Ã¡prilis;56;segunda-feira, 8 de junho de 1959;Hungary;Comedy, Romance;Hungarian
235;Cinco de Mayo, La Batalla;62;terça-feira, 5 de março de 2013;Mexico;Drama, History, War;Spanish, French, English
236;The Tourist;60;terça-feira, 12 de outubro de 2010;United Kingdom, France, Italy, United States;Action, Thriller;English, French, Italian, Russian, Spanish
237;The Wax Mask;58;sexta-feira, 4 de abril de 1997;Italy, France;Horror;English, Italian
247;Rollerball;31;sexta-feira, 2 de agosto de 2002;United States, Germany, Canada, Japan;Dark Comedy, Extreme Sport, Action, Sci-Fi, Sport;English, Russian, French, Arabic, Korean, German, Japanese
298;Widziadlo;57;terça-feira, 4 de setembro de 1984;Poland;Drama, Horror, Romance;Polish
301;Samson & Sally;70;terça-feira, 11 de setembro de 1984;Denmark, Sweden;Animation, Family, Romance;Danish
304;Henri Cartier-Bresson: The Impassioned Eye;73;sexta-feira, 7 de dezembro de 2007;Switzerland;Biography, Documentary;English, French, Italian
328;Glaza;72;quarta-feira, 1 de janeiro de 1992;Russia;Romance;Russian
349;The Ogre of Athens;79;quinta-feira, 3 de maio de 1956;Greece;Crime, Drama;Greek
351;Blackie the Pirate;52;sexta-feira, 3 de dezembro de 1971;Italy, Spain;Action, Adventure, Comedy;Italian, English
353;Tower Heist;62;segunda-feira, 11 de abril de 2011;United States, Japan;Caper, Action, Comedy, Crime;English, Spanish, Chinese
362;Rules of Engagement;64;terça-feira, 4 de julho de 2000;United Kingdom, Germany, Canada, United States;Legal Drama, Legal Thriller, Drama, Thriller, War;English, Arabic
363;Intizar;45;quinta-feira, 11 de janeiro de 1973;Turkey;Romance;Turkish
390;Hatching;62;domingo, 3 de abril de 2022;Finland, Sweden, Norway, Belgium;Body Horror, Monster Horror, Drama, Fantasy, Horror;Finnish
396;Rare Exports;66;sexta-feira, 12 de março de 2010;Finland, Norway, France, Sweden;Dark Comedy, Adventure, Fantasy, Horror;Finnish, English
415;Red Notice;63;sábado, 11 de dezembro de 2021;United States, United Kingdom, Singapore, Italy, Thailand, Canada;Action, Comedy, Thriller;English, Russian, Italian, Spanish, Indonesian
442;Juliet of the Spirits;74;quinta-feira, 11 de março de 1965;Italy, France;Comedy, Drama, Fantasy;Italian, French, Spanish, English
450;Tomorrow's a Wonderful Day;73;domingo, 4 de setembro de 1949;Israel, Palestine;Docudrama, Documentary, Drama;Hebrew, English, French, German, Italian, Serbo-Croatian, Yiddish
452;We of the Never Never;70;domingo, 11 de abril de 1982;Australia;Period Drama, Biography, Drama;English, Aboriginal, Chinese
456;The Mummy: Tomb of the Dragon Emperor;52;terça-feira, 8 de janeiro de 2008;United States, Germany, China, Canada, United Kingdom, Hong Kong;Desert Adventure, Martial Arts, Supernatural Fantasy, Supernatural Horror, Action, Adventure, Fantasy, Horror;English, Mandarin, Sanskrit
460;Iratan e Iracema;66;quinta-feira, 1 de janeiro de 1987;Portugal;Family, Fantasy;sem languages
461;Amsterdam;61;domingo, 10 de julho de 2022;United States, Japan;Conspiracy Thriller, Period Drama, Comedy, Drama, History, Mystery, Thriller;English, French, German, Portuguese
494;Shipwrecked;65;quinta-feira, 3 de janeiro de 1991;Norway, Sweden, United States;Survival, Adventure, Family;Norwegian, English
497;Under the Same Moon;73;sexta-feira, 4 de abril de 2008;Mexico, United States;Adventure, Drama;Spanish, English
503;Guilty?;59;domingo, 4 de novembro de 1956;United Kingdom, France;Crime, Drama, Mystery;French, English
508;Huda's Salon;63;domingo, 3 de abril de 2022;Egypt, Netherlands, Occupied Palestinian Territory, Qatar;Drama, Thriller;Arabic
520;Aatsinki: The Story of Arctic Cowboys;66;sexta-feira, 12 de dezembro de 2014;United States, Finland;Biography, Documentary, Western;Finnish
533;Poslednji kolosek;73;quarta-feira, 7 de novembro de 1956;Yugoslavia;Crime, Thriller;Serbo-Croatian
534;Los pequeÃ±os gigantes;81;terça-feira, 6 de setembro de 1960;Mexico;Documentary, Drama, Romance, Sport;Spanish, English
539;Hell;76;terça-feira, 9 de março de 2010;Mexico;Dark Comedy, Satire, Comedy, Crime, Drama;Spanish, English
541;Hellboy;53;quarta-feira, 4 de dezembro de 2019;United States, United Kingdom, Bulgaria, Canada, Portugal, France;Dark Fantasy, Superhero, Action, Adventure, Fantasy, Horror, Sci-Fi;English, Spanish, Russian, German
584;Summer with a Cowboy;67;sábado, 10 de janeiro de 1976;Czechoslovakia;Feel-Good Romance, Romantic Comedy, Comedy, Romance;Czech
610;Overlord;66;terça-feira, 11 de setembro de 2018;United States, Canada;Body Horror, Steampunk, Zombie Horror, Action, Horror, Sci-Fi, War;English, German, French
624;Even the Rain;74;domingo, 1 de maio de 2011;Spain, Mexico, France;Drama, History;Spanish, Quechua, English
629;Escape to Nowhere;69;segunda-feira, 8 de abril de 1974;France, Italy, United Kingdom;Drama, Thriller;French, English
630;The Ruins;59;sexta-feira, 4 de abril de 2008;United States, Germany, Australia;Body Horror, Adventure, Horror, Thriller;English, Maya, Spanish, Greek, German
644;Suspiria;67;domingo, 11 de fevereiro de 2018;Italy, United States;Psychological Horror, Supernatural Horror, Witch Horror, Drama, Fantasy, Horror, Mystery, Thriller;English, German, French
652;A Marvada Carne;71;sábado, 8 de novembro de 1986;Brazil;Comedy, Romance;Portuguese
660;Happy End;78;domingo, 6 de outubro de 1968;Czechoslovakia;Caper, Dark Comedy, Farce, High-Concept Comedy, Quirky Comedy, Serial Killer, Slapstick, Tragedy, Comedy, Crime;Czech
668;The Road;56;segunda-feira, 5 de novembro de 2012;Philippines;Crime, Drama, Horror, Thriller;Filipino, Tagalog, English
710;Predator;78;domingo, 6 de dezembro de 1987;United States, Mexico;Alien Invasion, Jungle Adventure, Monster Horror, One-Person Army Action, Slasher Horror, Survival, Action, Adventure, Horror, Sci-Fi;English, Spanish, Russian
740;Goya - oder Der arge Weg der Erkenntnis;70;terça-feira, 6 de junho de 1972;East Germany, Soviet Union, Bulgaria, Yugoslavia;Drama, History;German, French, Spanish, Latin
757;The Round-Up;75;quarta-feira, 1 de junho de 1966;Hungary;Drama, History, War, Western;Hungarian
766;Marianne & Leonard: Words of Love;70;terça-feira, 7 de maio de 2019;Canada, United Kingdom;Biography, Documentary, Music, Romance;English, Norwegian
779;In the Mood for Love;81;segunda-feira, 3 de setembro de 2001;Hong Kong, France;Dark Romance, Tragic Romance, Drama, Romance;Cantonese, Shanghainese, French, Spanish
783;The Mystery of Chess Boxing;67;segunda-feira, 1 de janeiro de 1979;Taiwan, Hong Kong;Kung Fu, Martial Arts, Action, Drama;Mandarin, Cantonese
792;Long Live Ghosts!;76;terça-feira, 11 de janeiro de 1977;Czechoslovakia;Comedy, Family, Fantasy, Musical;Czech
798;Murder Story;66;sábado, 3 de dezembro de 1977;Iceland;Crime, Drama, Thriller;Icelandic
822;Benedetta;67;sexta-feira, 12 de março de 2021;France, Belgium, Netherlands;Period Drama, Biography, Drama, Romance;French, Latin
867;Timocka buna;65;sábado, 7 de maio de 1983;Yugoslavia;Drama, History;Serbo-Croatian
875;Flirting Scholar;76;quinta-feira, 7 de janeiro de 1993;Hong Kong, China;Comedy, Romance;Cantonese
883;Uncle Cyril;67;segunda-feira, 9 de janeiro de 1989;Czechoslovakia;Psychological Drama, Psychological Horror, Psychological Thriller, Drama, Fantasy, Horror, Thriller;Czech
889;Journey to the Seventh Planet;47;quarta-feira, 3 de outubro de 1962;Denmark, United States;Action, Adventure, Fantasy, Horror, Sci-Fi;Danish, English
911;Monster Family;48;domingo, 2 de setembro de 2018;Germany, United Kingdom;Computer Animation, Vampire Horror, Animation, Comedy, Family, Fantasy, Horror;English, German
931;Dayang senandung;68;sexta-feira, 1 de janeiro de 1965;Singapore, Malaysia;Drama, Fantasy, Romance;Malay
935;Ernst ThÃ¤lmann - FÃ¼hrer seiner Klasse;64;domingo, 10 de julho de 1955;East Germany;Biography, Drama, History;German, French, Russian
945;The Battle of Jangsari;62;domingo, 10 de novembro de 2019;South Korea, Hong Kong, United States;War Epic, War;Korean, English
962;Inek Saban;75;domingo, 1 de janeiro de 1978;Turkey;Comedy, Sport;Turkish
984;Who Saw Her Die?;64;terça-feira, 5 de dezembro de 1972;Italy, West Germany, Monaco;Giallo, Crime, Drama, Mystery, Thriller;French, Italian
992;The Monuments Men;61;quarta-feira, 2 de julho de 2014;Germany, United States;Period Drama, Biography, Comedy, Drama, War;English, German, Russian, French, Flemish, Dutch
1000;Neighboring Sounds;71;segunda-feira, 1 de abril de 2013;Brazil;Drama, Thriller;Portuguese, English, Mandarin, Persian
1021;Z;81;terça-feira, 12 de agosto de 1969;France, Algeria;Political Thriller, Crime, Drama, Thriller;French, Russian, English
1032;Orlovi rano lete;77;segunda-feira, 3 de janeiro de 1966;Yugoslavia;Adventure, Comedy, Family, War;Serbo-Croatian
1045;Where Eagles Dare;76;quarta-feira, 3 de dezembro de 1969;United States, United Kingdom;Spy, War Epic, Action, Adventure, War;English, German
1052;Tikkun;64;sexta-feira, 1 de dezembro de 2017;Israel;Drama, Mystery;Hebrew, Yiddish
1068;Jai Bhim;87;quinta-feira, 11 de fevereiro de 2021;India, United States;Legal Drama, Crime, Drama;Tamil
1074;The Blazing Sun;72;domingo, 3 de janeiro de 1954;Egypt;Crime, Drama, Romance;Arabic
1082;Thugs of Hindostan;41;sábado, 11 de agosto de 2018;India, Malta, Thailand;Action Epic, Adventure Epic, Action, Adventure;Hindi, English
1086;Olsenbanden - Operasjon Egon;70;sábado, 8 de novembro de 1969;Norway;Comedy, Crime, Family;Norwegian
1090;The Addams Family 2;54;domingo, 10 de janeiro de 2021;United States, Canada, Vietnam, France, United Kingdom;Computer Animation, Road Trip, Adventure, Animation, Comedy, Family, Fantasy, Horror, Mystery;English, Spanish, Latin, Ukrainian
1098;Captain Horatio Hornblower;73;quinta-feira, 4 de outubro de 1951;United Kingdom, United States, France;Action, Adventure, Drama, War;English, French, Spanish, Dutch
1099;Shadows in an Empty Room;63;sexta-feira, 3 de setembro de 1976;Italy, Canada, Panama;Action, Crime, Drama, Mystery, Thriller;Italian, French, English
1114;The Avenger;58;domingo, 8 de maio de 1960;West Germany;Crime, Horror, Mystery;Dutch, German
1117;Estrela Nua;62;domingo, 1 de janeiro de 1984;Brazil;Drama, Mystery;Portuguese
1133;Teacher's Pet;48;sábado, 1 de março de 2025;Philippines;Coming-of-Age, Steamy Romance, Teen Drama, Drama, Romance;Tagalog, Filipino
1145;The Stars Will Tell, Inspector Palmu;73;segunda-feira, 9 de julho de 1962;Finland;Comedy, Crime, Thriller;Finnish
1152;The Brand New Testament;71;sexta-feira, 9 de janeiro de 2015;Belgium, France, Luxembourg;Dark Comedy, Satire, Comedy, Drama, Fantasy;French, German
1173;The Valley of Death;61;quinta-feira, 1 de janeiro de 1970;West Germany, Italy, Yugoslavia;Spaghetti Western, Adventure, Western;German, Latin, English
1184;Goodbye South, Goodbye;72;quinta-feira, 4 de dezembro de 1997;Taiwan, Japan;Crime, Drama;Mandarin, Hokkien
1186;Ã‡elik Mezar;25;sábado, 1 de janeiro de 1983;Turkey;Adventure;Turkish
1204;Three Minutes: A Lengthening;73;segunda-feira, 4 de julho de 2022;Netherlands, United Kingdom;Documentary, History, War;English, Polish, German, Yiddish
1267;Pippi Longstocking;70;sexta-feira, 5 de setembro de 1969;Sweden, West Germany;Adventure, Comedy, Drama, Family, Fantasy;Swedish, German
1273;Suky;61;quinta-feira, 3 de julho de 2025;Nigeria;Action;sem languages
1277;Joyeux Noel;76;domingo, 11 de setembro de 2005;France, Germany, United Kingdom, Belgium, Romania, Japan;Holiday Romance, Drama, History, Holiday, Music, Romance, War;French, German, English, Latin
1288;1492: Conquest of Paradise;64;quinta-feira, 10 de setembro de 1992;United Kingdom, France, Spain;Historical Epic, Period Drama, Adventure, Biography, Drama, History;English, Spanish, Latin, Arabic
1289;JÃ¤rngÃ¤nget;39;terça-feira, 4 de julho de 2000;Sweden;Thriller;Swedish
1295;Maga lesz a fÃ©rjem;77;quinta-feira, 10 de novembro de 1938;Hungary;Comedy, Romance;Hungarian
1303;Blindness;65;segunda-feira, 10 de março de 2008;Brazil, Canada, Japan, United Kingdom, Italy;Drama, Mystery, Thriller;English, Japanese
1313;The Reckoning;64;terça-feira, 6 de abril de 2004;United Kingdom, Spain, United States;Period Drama, Crime, Drama, Mystery;English, Latin
1328;Home on the Range;54;quarta-feira, 4 de fevereiro de 2004;United States, Japan;Animal Adventure, Buddy Comedy, Hand-Drawn Animation, Quest, Adventure, Animation, Comedy, Family, Musical, Western;English, Mandarin
1332;I Dutifully Report;74;sábado, 1 de março de 1958;Czechoslovakia;Satire, Comedy, War;Czech, German, Hungarian
1348;Russassa fil kalb;69;sábado, 1 de janeiro de 1944;Egypt;Comedy, Musical, Romance;Arabic
1350;Missing;77;sexta-feira, 3 de dezembro de 1982;United States, Mexico;Political Thriller, Tragedy, Biography, Drama, History, Mystery, Thriller;English, Spanish, French
1400;The Saratov Approach;55;terça-feira, 10 de setembro de 2013;United States, Ukraine;Docudrama, Action, Drama, Thriller;English, Russian
1413;BuyBust;57;segunda-feira, 8 de outubro de 2018;Philippines;Drug Crime, Action, Crime, Thriller;Filipino, Tagalog
1418;To mistenkelige personer;65;domingo, 1 de janeiro de 1950;Norway;True Crime, Crime, Drama;Swedish, Norwegian
1455;Tel Aviv on Fire;67;segunda-feira, 4 de março de 2019;Luxembourg, Israel, France, Belgium;Comedy, Drama, Romance;Arabic, Hebrew
1456;The Wolf;59;sexta-feira, 4 de novembro de 1983;Poland;Folk Horror, Drama, Horror;Polish
1464;Deadly Decision;65;domingo, 5 de junho de 1955;West Germany;Biography, Drama, War;German, French
1465;Let the Right One In;78;sexta-feira, 12 de dezembro de 2008;Sweden, Norway, France;Coming-of-Age, Dark Fantasy, Dark Romance, Psychological Drama, Psychological Horror, Splatter Horror, Supernatural Fantasy, Supernatural Horror, Teen Romance, Vampire Horror;Swedish, Spanish
1469;Kambakkht Ishq;38;sábado, 7 de março de 2009;India, Italy;Action, Comedy, Romance;Hindi
1475;SF-paraati;56;quinta-feira, 5 de dezembro de 1940;Finland;Comedy, Musical;Finnish, English, German
1494;Montenegro;66;quinta-feira, 10 de setembro de 1981;Sweden, United Kingdom;Dark Comedy, Comedy, Drama;Serbo-Croatian, English, Swedish
1496;Aquarela;66;quinta-feira, 12 de dezembro de 2019;United Kingdom, Germany, Denmark, United States;Nature Documentary, Documentary;Russian, English, Spanish
1499;The Unknown Soldier;74;quarta-feira, 12 de junho de 1985;Finland;War Epic, Drama, War;Finnish, Russian, German
1505;Rikki-Tikki-Tavi;76;quinta-feira, 11 de outubro de 1979;Soviet Union, India;Family;Hindi, Russian
1508;The Witcher: Sirens of the Deep;61;domingo, 2 de novembro de 2025;Poland, South Korea, United States;Adult Animation, Anime, Dark Fantasy, Action, Adventure, Animation, Drama, Fantasy, Mystery;English, Polish
1511;Saving Silverman;59;domingo, 2 de setembro de 2001;United States, Australia;Romantic Comedy, Slapstick, Comedy, Crime, Romance;English, Thai
1513;Once Upon A Time;51;quarta-feira, 8 de novembro de 2017;China;Action, Adventure, Drama, Fantasy, Romance;Mandarin, English, Chinese
1523;Murina;68;quinta-feira, 4 de agosto de 2022;Croatia, Brazil, United States, Slovenia;Coming-of-Age, Drama;Croatian, English, Spanish
1533;Walter Defends Sarajevo;81;segunda-feira, 4 de dezembro de 1972;Yugoslavia;Action, War;Serbo-Croatian, German
1577;God afton, herr Wallenberg;65;quinta-feira, 10 de maio de 1990;Sweden, Hungary;Biography, Drama, War;Swedish, Hungarian, German
1585;Extraordinary Mission;62;terça-feira, 4 de julho de 2017;China;Action, Crime;Mandarin, Thai, Sanskrit
1610;ABCs of Death 2;54;segunda-feira, 10 de fevereiro de 2014;United States, New Zealand, Canada, Israel, Japan, Nigeria, Lithuania, France, Cuba, United Kingdom;Comedy, Horror;English, Japanese, Hebrew, Portuguese, French, Arabic, Filipino, German
1642;The Boxer and Death;77;quarta-feira, 4 de dezembro de 1963;Czechoslovakia;Drama, Sport;Czech, German
1645;Night Watch;64;sexta-feira, 3 de março de 2006;Russia;Dark Fantasy, Vampire Horror, Action, Fantasy, Horror, Thriller;Russian, German
1663;The Great Raid;66;quinta-feira, 8 de dezembro de 2005;United States, Australia;War Epic, Action, Drama, War;Filipino, English, Tagalog, Japanese
1669;Dayi;56;quinta-feira, 2 de janeiro de 1975;Turkey;Adventure, Drama;Turkish
1688;The Peach Thief;77;sexta-feira, 11 de setembro de 1964;Bulgaria;Drama, Romance, War;Bulgarian, Serbian, French
1689;Oznamuje se lÃ¡skÃ¡m vasim;69;segunda-feira, 2 de janeiro de 1989;Czechoslovakia;Drama, Romance, War;Czech
1691;A United Kingdom;69;segunda-feira, 2 de outubro de 2017;Czech Republic, United Kingdom, France, United States;Biography, Drama, History, Romance;English, Tswana
1692;The Bloody Lady;63;terça-feira, 1 de janeiro de 1980;Czechoslovakia;Animation, Drama, History, Horror;Slovak
1710;Human Capital;72;segunda-feira, 1 de setembro de 2014;Italy, France;Crime, Drama;Italian, English
1717;Crime and Punishment;70;sábado, 12 de fevereiro de 1983;Finland;Crime, Drama;Finnish
1719;The Three Fantastic Supermen;56;domingo, 2 de abril de 1967;Italy, France, West Germany, Yugoslavia;Superhero, Action, Adventure, Comedy, Crime, Fantasy, Sci-Fi;English, Italian
1741;A Season in Hakkari;74;sexta-feira, 1 de junho de 1984;Turkey, West Germany;Biography, Drama;Turkish
1742;Neruda;68;terça-feira, 8 de novembro de 2016;Chile, Argentina, France, Spain, United States;True Crime, Biography, Crime, Drama, History, Thriller;Spanish, French, Dutch, Mapudungun
1763;Kiss of the Dragon;66;quinta-feira, 7 de junho de 2001;France, United States;Conspiracy Thriller, Martial Arts, One-Person Army Action, Action, Crime, Thriller;English, French, Mandarin
1779;Kirkastuva sÃ¤vel;38;domingo, 11 de agosto de 1946;Finland;Comedy, Drama, Musical;Finnish
1804;Made in Italy;60;quarta-feira, 8 de julho de 2020;United Kingdom, Italy;Comedy, Drama, Romance;English, Italian
1814;Hallucinations of a Deranged Mind;51;quarta-feira, 8 de fevereiro de 1978;Brazil;Horror;Portuguese
1824;Till The End Of The World;66;sexta-feira, 2 de fevereiro de 2018;China;Adventure, Drama, Romance, Thriller;Mandarin, Spanish, Russian
1825;Elite Squad;80;segunda-feira, 10 de dezembro de 2007;Brazil, Argentina;Cop Drama, Action, Crime, Drama, Thriller;Portuguese
1853;Guillermo del Toro's Pinocchio;76;segunda-feira, 12 de setembro de 2022;United States, Mexico, France;Dark Fantasy, Fairy Tale, Stop Motion Animation, Adventure, Animation, Drama, Family, Fantasy, Musical;English, Italian
1854;Suicide Commandos;37;quinta-feira, 10 de outubro de 1968;Spain, Italy;War;German, Italian
1874;A Menina da RÃ¡dio;64;terça-feira, 7 de março de 1944;Portugal;Comedy, Musical;Portuguese
1879;Twisted Obsession;53;quinta-feira, 8 de março de 1990;Spain, France;Drama, Mystery, Romance;English, Spanish, French
1881;Skyfire;53;quarta-feira, 1 de dezembro de 2021;China;Disaster, Action, Adventure, Drama, Thriller;Mandarin, English
1883;Rio, I Love You;52;domingo, 9 de novembro de 2014;Brazil, United States, France;Comedy, Drama, Fantasy, Romance;Portuguese, English, French, Spanish
1892;SklenenÃ½ dum;56;sexta-feira, 8 de janeiro de 1982;Czechoslovakia;Family;Czech
1895;The Quiet American;70;quinta-feira, 3 de julho de 2003;United Kingdom, Germany, United States, Vietnam, France;Political Thriller, Spy, Drama, Romance, Thriller, War;English, French, Vietnamese
1901;Maria;64;terça-feira, 12 de novembro de 2024;Italy, Germany, Chile, United States;Period Drama, Tragedy, Biography, Drama, Music;English, Greek, French, Italian
1906;Baba Shamal;60;segunda-feira, 10 de maio de 1971;Iran;Drama, Musical, Romance;Persian
1914;Hell and Back Again;64;terça-feira, 10 de maio de 2011;United States, United Kingdom, Afghanistan;Military Documentary, Action, Documentary, History, War;English, Pashtu, Dari
1925;Evil Dead;65;sábado, 4 de maio de 2013;United States, New Zealand, Australia;Splatter Horror, Supernatural Horror, Teen Horror, Zombie Horror, Horror;English, Welsh
1931;Skanderbeg;77;terça-feira, 7 de dezembro de 1954;Albania, Soviet Union;Action, Drama, History;Russian, Albanian
1939;The Watcher;53;quarta-feira, 9 de agosto de 2000;United States, Canada, Vietnam;Serial Killer, Crime, Drama, Mystery, Thriller;English, Vietnamese
1956;Funny Games;75;terça-feira, 3 de novembro de 1998;Austria;Psychological Thriller, Tragedy, Crime, Drama, Thriller;German, French, Italian
1994;Burma VJ: Reporting from a Closed Country;78;terça-feira, 1 de setembro de 2009;Denmark, Sweden, Norway, United Kingdom, United States, Germany, Netherlands, Israel, Spain, Belgium, Canada;News, Documentary, History;Burmese, English
2001;Endgame;62;sábado, 6 de novembro de 2010;United Kingdom, South Africa;Drama, History;English, Afrikaans, Xhosa
2011;The Square;80;quarta-feira, 1 de outubro de 2014;United Kingdom, Egypt, United States;News, Documentary, Drama, History;Arabic, English
2019;Backfire!;62;quinta-feira, 9 de abril de 1964;France, Italy, Spain, West Germany;Adventure, Comedy, Crime;French, German
2023;John Fogerty: 50 Year Trip - Live at Red Rocks;71;segunda-feira, 11 de novembro de 2019;sem countries;Music;sem languages
2027;Cheap Smokes;74;terça-feira, 1 de maio de 2001;Greece;Comedy, Romance;Greek, English
